date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:21:00	38368/38368	---M--	200	added ('OK')	application/octet-stream	etag:%22686cdc20-95e0%22	https://www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_bold-webfont.e34c72eb.woff2	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_bold-webfont.e34c72eb.woff2	(from https://www.walleniuswilhelmsen.com/build/app.7801402a.css)
20:21:01	55208/55208	---M--	200	added ('OK')	application/font-woff	etag:%22686cdc20-d7a8%22	https://www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_bold-webfont.c65f1272.woff	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_bold-webfont.c65f1272.woff	(from https://www.walleniuswilhelmsen.com/build/app.7801402a.css)
20:21:01	131292/131292	---M-Z	200	added ('OK')	application/octet-stream	etag:%22686cdc20-d73d%22	https://www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_bold-webfont.aa88fb6c.ttf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_bold-webfont.aa88fb6c.ttf	(from https://www.walleniuswilhelmsen.com/build/app.7801402a.css)
20:21:01	49416/49416	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22686cdc20-c108%22	https://www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_medium_italic-webfont.3d655dc5.eot	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_medium_italic-webfont.3d655dc5.eot	(from https://www.walleniuswilhelmsen.com/build/app.7801402a.css)
20:21:01	43460/43460	---M--	200	added ('OK')	application/octet-stream	etag:%22686cdc20-a9c4%22	https://www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_medium_italic-webfont.7d44ac76.woff2	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_medium_italic-webfont.7d44ac76.woff2	(from https://www.walleniuswilhelmsen.com/build/app.7801402a.css)
20:21:02	61388/61388	---M--	200	added ('OK')	application/font-woff	etag:%22686cdc20-efcc%22	https://www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_medium_italic-webfont.0bf95d8c.woff	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_medium_italic-webfont.0bf95d8c.woff	(from https://www.walleniuswilhelmsen.com/build/app.7801402a.css)
20:21:02	140952/140952	---M-Z	200	added ('OK')	application/octet-stream	etag:%22686cdc20-f034%22	https://www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_medium_italic-webfont.f0f76abe.ttf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_medium_italic-webfont.f0f76abe.ttf	(from https://www.walleniuswilhelmsen.com/build/app.7801402a.css)
20:21:02	44250/44250	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22686cdc20-acda%22	https://www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_regular-webfont.108d3fbe.eot	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_regular-webfont.108d3fbe.eot	(from https://www.walleniuswilhelmsen.com/build/app.7801402a.css)
20:21:02	38968/38968	---M--	200	added ('OK')	application/octet-stream	etag:%22686cdc20-9838%22	https://www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_regular-webfont.54207def.woff2	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_regular-webfont.54207def.woff2	(from https://www.walleniuswilhelmsen.com/build/app.7801402a.css)
20:21:03	56048/56048	---M--	200	added ('OK')	application/font-woff	etag:%22686cdc20-daf0%22	https://www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_regular-webfont.17ef5028.woff	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_regular-webfont.17ef5028.woff	(from https://www.walleniuswilhelmsen.com/build/app.7801402a.css)
20:21:03	137396/137396	---M-Z	200	added ('OK')	application/octet-stream	etag:%22686cdc20-daed%22	https://www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_regular-webfont.bca55c9f.ttf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_regular-webfont.bca55c9f.ttf	(from https://www.walleniuswilhelmsen.com/build/app.7801402a.css)
20:21:03	38250/38250	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22686cdc20-956a%22	https://www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_mono-webfont.9b54d739.eot	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_mono-webfont.9b54d739.eot	(from https://www.walleniuswilhelmsen.com/build/app.7801402a.css)
20:21:03	33960/33960	---M--	200	added ('OK')	application/octet-stream	etag:%22686cdc20-84a8%22	https://www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_mono-webfont.4c1a1988.woff2	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_mono-webfont.4c1a1988.woff2	(from https://www.walleniuswilhelmsen.com/build/app.7801402a.css)
20:21:04	47228/47228	---M--	200	added ('OK')	application/font-woff	etag:%22686cdc20-b87c%22	https://www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_mono-webfont.48d32685.woff	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_mono-webfont.48d32685.woff	(from https://www.walleniuswilhelmsen.com/build/app.7801402a.css)
20:21:04	110676/110676	---M-Z	200	added ('OK')	application/octet-stream	etag:%22686cdc20-b821%22	https://www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_mono-webfont.11b90171.ttf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/build/fonts/nb_international_pro_mono-webfont.11b90171.ttf	(from https://www.walleniuswilhelmsen.com/build/app.7801402a.css)
20:21:05	14768/14768	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22686cdc20-17f3%22	https://www.walleniuswilhelmsen.com/build/fonts/icomoon.1f40b656.eot	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/build/fonts/icomoon.1f40b656.eot	(from https://www.walleniuswilhelmsen.com/build/app.7801402a.css)
20:21:05	14604/14604	---M-Z	200	added ('OK')	application/octet-stream	etag:%22686cdc20-17c9%22	https://www.walleniuswilhelmsen.com/build/fonts/icomoon.04f464db.ttf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/build/fonts/icomoon.04f464db.ttf	(from https://www.walleniuswilhelmsen.com/build/app.7801402a.css)
20:21:05	14680/14680	---M-Z	200	added ('OK')	application/font-woff	etag:%22686cdc20-17d7%22	https://www.walleniuswilhelmsen.com/build/fonts/icomoon.2159d129.woff	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/build/fonts/icomoon.2159d129.woff	(from https://www.walleniuswilhelmsen.com/build/app.7801402a.css)
20:21:06	50754/50754	---M-Z	200	added ('OK')	image/svg+xml	etag:%22686cdc20-2dc3%22	https://www.walleniuswilhelmsen.com/build/images/icomoon.4a6fbdfb.svg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/build/images/icomoon.4a6fbdfb.svg	(from https://www.walleniuswilhelmsen.com/build/app.7801402a.css)
20:21:08	72380/72380	---M-Z	200	added ('OK')	application/javascript	etag:%225eb09ed3-11abc%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.5.1/jquery.slim.min.js	C:/My%20Web%20Sites/wwt/cdnjs.cloudflare.com/ajax/libs/jquery/3.5.1/jquery.slim.min.js	(from https://www.walleniuswilhelmsen.com/track-trace)
20:21:09	3007103/3007103	---M-Z	200	added ('OK')	application/javascript	etag:%22686cdc20-c42d6%22	https://www.walleniuswilhelmsen.com/build/maps.f93448c5.js	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/build/maps.f93448c5.js	(from https://www.walleniuswilhelmsen.com/schedules)
20:21:09	2582/2582	---M--	200	added ('OK')	application/javascript	etag:%225fb51f9e-a16%22	https://www.walleniuswilhelmsen.com/sites/default/wwl.parent.dependents.js	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/sites/default/wwl.parent.dependents.js	(from https://www.walleniuswilhelmsen.com/track-trace)
20:21:10	21438/21438	---M--	200	added ('OK')	application/javascript	etag:%22665d58f1-53be%22	https://www.walleniuswilhelmsen.com/sites/default/wwl.parent.js	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/sites/default/wwl.parent.js	(from https://www.walleniuswilhelmsen.com/track-trace)
20:21:11	101387/101387	---M-Z	200	added ('OK')	text/html	etag:%22689a475a-56a4%22	https://www.walleniuswilhelmsen.com/who-we-are/investors/annual-report	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/who-we-are/investors/annual-report.html	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:21:57	4086566/4086566	---M--	200	added ('OK')	application/pdf	etag:%2266f3e767-3e5b26%22	https://www.walleniuswilhelmsen.com/storage/images/Wallenius-Wilhelmsen-2024-CMD.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Wallenius-Wilhelmsen-2024-CMD.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:22:00	2332499/2332499	---M--	200	added ('OK')	application/pdf	etag:%2264f07f34-239753%22	https://www.walleniuswilhelmsen.com/storage/images/Wallenius-Wilhelmsen-climate-risk-investor-meeting.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Wallenius-Wilhelmsen-climate-risk-investor-meeting.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:22:05	2784611/2784611	---M--	200	added ('OK')	application/pdf	etag:%2264dca1c0-2a7d63%22	https://www.walleniuswilhelmsen.com/storage/images/230814-WAWI-Bond-Investor-Presentation.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/230814-WAWI-Bond-Investor-Presentation.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:22:10	841992/841992	---M--	200	added ('OK')	application/pdf	etag:%2263c80006-cd908%22	https://www.walleniuswilhelmsen.com/storage/images/230118-WAWI-Sustainability-investor-presentation.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/230118-WAWI-Sustainability-investor-presentation.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:22:10	2192167/2192167	---M--	200	added ('OK')	application/pdf	etag:%226409f6aa-217327%22	https://www.walleniuswilhelmsen.com/storage/downloads/WAWI-investor-presentation.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/WAWI-investor-presentation.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:22:17	882781/882781	---M--	200	added ('OK')	application/pdf	etag:%226214f1ef-d785d%22	https://www.walleniuswilhelmsen.com/storage/downloads/220111-WAWI-Investor-Presentation-SEB-Nordic-Seminar.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/220111-WAWI-Investor-Presentation-SEB-Nordic-Seminar.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:22:19	1841209/1841209	---M--	200	added ('OK')	application/pdf	etag:%226214f229-1c1839%22	https://www.walleniuswilhelmsen.com/storage/downloads/220218-WalWil-investor-climate-risk-meeting.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/220218-WalWil-investor-climate-risk-meeting.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:22:32	1854329/1854329	---M--	200	added ('OK')	application/pdf	etag:%22611cb6cb-1c4b79%22	https://www.walleniuswilhelmsen.com/storage/images/210818-WAWI-Bond-Investor-Presentation.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/210818-WAWI-Bond-Investor-Presentation.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:22:32	2048865/2048865	---M--	200	added ('OK')	application/pdf	etag:%225ff31781-1f4361%22	https://www.walleniuswilhelmsen.com/storage/images/210104-WALWIL_SEB-Nordic-Seminar-2021pdf.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/210104-WALWIL_SEB-Nordic-Seminar-2021pdf.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:22:32	3067995/3067995	---M--	200	added ('OK')	application/pdf	etag:%22624da954-2ed05b%22	https://www.walleniuswilhelmsen.com/storage/images/220404-WAWI-SLB-Investor-Presentation.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/220404-WAWI-SLB-Investor-Presentation.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:22:39	785106/785106	---M--	200	added ('OK')	application/pdf	etag:%225e84f0ce-bfad2%22	https://www.walleniuswilhelmsen.com/storage/downloads/Investor-presentation-April-2020.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Investor-presentation-April-2020.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:22:42	5309650/5309650	---M--	200	added ('OK')	application/pdf	etag:%22605c7d76-5104d2%22	https://www.walleniuswilhelmsen.com/storage/images/Wallenius-Wilhelmsen_Annual-Report-2020.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Wallenius-Wilhelmsen_Annual-Report-2020.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:22:52	6659195/6659195	---M--	200	added ('OK')	application/pdf	etag:%2263918b10-659c7b%22	https://www.walleniuswilhelmsen.com/storage/images/WAWI-investor-presentation-December.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/WAWI-investor-presentation-December.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:22:54	1727730/1727730	---M--	200	added ('OK')	application/pdf	etag:%225e844571-1a5cf2%22	https://www.walleniuswilhelmsen.com/storage/downloads/Wallenius-Wilhelmsen-Sustainability-Report-2019.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Wallenius-Wilhelmsen-Sustainability-Report-2019.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:22:55	3732654/3732654	---M--	200	added ('OK')	application/pdf	etag:%225e8445b1-38f4ae%22	https://www.walleniuswilhelmsen.com/storage/downloads/Wallenius-Wilhelmsen-Annual-Report-2019.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Wallenius-Wilhelmsen-Annual-Report-2019.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:23:04	1494514/1494514	---M--	200	added ('OK')	application/pdf	etag:%225da6403c-16cdf2%22	https://www.walleniuswilhelmsen.com/storage/downloads/Wallenius_Wilhelmsen_Sustainability_report_2018.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Wallenius_Wilhelmsen_Sustainability_report_2018.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:23:04	2835831/2835831	---M--	200	added ('OK')	application/pdf	etag:%225f43751c-2b4577%22	https://www.walleniuswilhelmsen.com/storage/images/Wallenius-Wilhelmsen-Fixed-income-investor-presentation-Aug-2020.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Wallenius-Wilhelmsen-Fixed-income-investor-presentation-Aug-2020.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:23:14	2378199/2378199	---M--	200	added ('OK')	application/pdf	etag:%225db97132-2449d7%22	https://www.walleniuswilhelmsen.com/storage/downloads/2018-capital-markets-day-presentations.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/2018-capital-markets-day-presentations.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:23:14	4730083/4730083	---M--	200	added ('OK')	application/pdf	etag:%225dd3c79b-482ce3%22	https://www.walleniuswilhelmsen.com/storage/downloads/wallenius-wilhelmsen-capital-markets-day-2019_191119_114442.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/wallenius-wilhelmsen-capital-markets-day-2019_191119_114442.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:23:14	8108555/8108555	---M--	200	added ('OK')	application/pdf	etag:%225e81d5b8-7bba0b%22	https://www.walleniuswilhelmsen.com/storage/downloads/Wallenius_Wilhelmsen_Annual_report_2018.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Wallenius_Wilhelmsen_Annual_report_2018.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:23:15	3042234/3042234	---M--	200	added ('OK')	application/pdf	etag:%225db97156-2e6bba%22	https://www.walleniuswilhelmsen.com/storage/downloads/wallenius-wilhelmsen-asa-fixed-income-roadshow-aug-2018.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/wallenius-wilhelmsen-asa-fixed-income-roadshow-aug-2018.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:23:26	4922229/4922229	---M--	200	added ('OK')	application/pdf	etag:%225da63b6d-4b1b75%22	https://www.walleniuswilhelmsen.com/storage/images/WWL-Annual-Report-2017.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/WWL-Annual-Report-2017.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:23:28	5986127/5986127	---M--	200	added ('OK')	application/pdf	etag:%225db973af-5b574f%22	https://www.walleniuswilhelmsen.com/storage/downloads/wwl-asa-capital-markets-day-2017.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/wwl-asa-capital-markets-day-2017.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:23:51	3447003/3447003	---M--	200	added ('OK')	application/pdf	etag:%225db973c6-3498db%22	https://www.walleniuswilhelmsen.com/storage/downloads/wwl-asa-roadshow-2017.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/wwl-asa-roadshow-2017.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:23:51	4969852/4969852	---M--	200	added ('OK')	application/pdf	etag:%22635151ca-4bd57c%22	https://www.walleniuswilhelmsen.com/storage/images/Wilh.-Wilhelmsen-ASA-WWASA-NO-Annual-Report-for-period-end-31-Dec-2015-English-PDF.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Wilh.-Wilhelmsen-ASA-WWASA-NO-Annual-Report-for-period-end-31-Dec-2015-English-PDF.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:23:52	6678700/6678700	---M--	200	added ('OK')	application/pdf	etag:%225db9766a-65e8ac%22	https://www.walleniuswilhelmsen.com/storage/downloads/wwasa-annual-report-2016.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/wwasa-annual-report-2016.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:23:53	4002718/4002718	---M--	200	added ('OK')	application/pdf	etag:%22635151c8-3d139e%22	https://www.walleniuswilhelmsen.com/storage/images/Wilh.-Wilhelmsen-ASA-WWASA-NO-Annual-Report-for-period-end-31-Dec-2014-English-PDF.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Wilh.-Wilhelmsen-ASA-WWASA-NO-Annual-Report-for-period-end-31-Dec-2014-English-PDF.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:23:59	5136361/5136361	---M--	200	added ('OK')	application/pdf	etag:%22635151c7-4e5fe9%22	https://www.walleniuswilhelmsen.com/storage/images/Wilh.-Wilhelmsen-ASA-WWASA-NO-Annual-Report-for-period-end-31-Dec-2013-English-PDF.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Wilh.-Wilhelmsen-ASA-WWASA-NO-Annual-Report-for-period-end-31-Dec-2013-English-PDF.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:24:05	100967/100967	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22681c3aa0-18a67%22	https://www.walleniuswilhelmsen.com/storage/images/Investor-relations/Wallenius-Wilhelmsen-Factsheet-Q1-2025.xlsx	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Investor-relations/Wallenius-Wilhelmsen-Factsheet-Q1-2025.xlsx	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:24:05	938451/938451	---M--	200	added ('OK')	application/pdf	etag:%22681c3a75-e51d3%22	https://www.walleniuswilhelmsen.com/storage/images/Investor-relations/Wallenius-Wilhelmsen-Quarterly-Report-Q1-2025.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Investor-relations/Wallenius-Wilhelmsen-Quarterly-Report-Q1-2025.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
